treeid,dbh,scorch,intensity_-19.9,intensity_-19.7,intensity_-19.5,intensity_-19.3,intensity_-19.1,intensity_-18.9,intensity_-18.7,intensity_-18.5,intensity_-18.3,intensity_-18.1,intensity_-17.9,intensity_-17.7,intensity_-17.5,intensity_-17.3,intensity_-17.1,intensity_-16.9,intensity_-16.7,intensity_-16.5,intensity_-16.3,intensity_-16.1,intensity_-15.9,intensity_-15.7,intensity_-15.5,intensity_-15.3,intensity_-15.1,intensity_-14.9,intensity_-14.7,intensity_-14.5,intensity_-14.3,intensity_-14.1,intensity_-13.9,intensity_-13.7,intensity_-13.5,intensity_-13.3,intensity_-13.1,intensity_-12.9,intensity_-12.7,intensity_-12.5,intensity_-12.3,intensity_-12.1,intensity_-11.9,intensity_-11.7,intensity_-11.5,intensity_-11.3,intensity_-11.1,intensity_-10.9,intensity_-10.7,intensity_-10.5,intensity_-10.3,intensity_-10.1,intensity_-9.9,intensity_-9.7,intensity_-9.5,intensity_-9.3,intensity_-9.1,intensity_-8.9,intensity_-8.7,intensity_-8.5,intensity_-8.3,intensity_-8.1,intensity_-7.9,intensity_-7.7,intensity_-7.5,intensity_-7.3,intensity_-7.1,intensity_-6.9,intensity_-6.7,intensity_-6.5,intensity_-6.3,intensity_-6.1,intensity_-5.9,intensity_-5.7,intensity_-5.5,intensity_-5.3,intensity_-5.1,intensity_-4.9,intensity_-4.7,intensity_-4.5,intensity_-4.3,intensity_-4.1,intensity_-3.9,intensity_-3.7,intensity_-3.5,intensity_-3.3,intensity_-3.1,intensity_-2.9,intensity_-2.7,intensity_-2.5,intensity_-2.3,intensity_-2.1,intensity_-1.9,intensity_-1.7,intensity_-1.5,intensity_-1.3,intensity_-1.1,intensity_-0.9,intensity_-0.7,intensity_-0.5,intensity_-0.3,intensity_-0.1
B-07-4987,20.2,85,0.01785058266181833,0.018915286947396963,0.018459670248612982,0.019605905943447965,0.02070418198577908,0.02319808391596326,0.02342349428272991,0.024080541522028005,0.025413819861626902,0.02680464978422962,0.027835782313055772,0.02716914314325654,0.030051518258718875,0.0319794962893618,0.032861953895426975,0.03455492962880201,0.033413489899217705,0.034986566501333256,0.035125649493594154,0.03640617221543873,0.0347755440303183,0.037749042485537565,0.039710592272932416,0.04121172939629363,0.04110621816078584,0.043782366770483486,0.04217571841161445,0.04376797887473203,0.04592136727214146,0.043931041693244466,0.04783975337228314,0.049321706634642144,0.051417543449046914,0.05354215605495428,0.056755452772691596,0.061690501015306064,0.06259214248237209,0.06353694763669186,0.06496614528129799,0.06172407277205855,0.06562798848584628,0.06594931815762059,0.0656136005900958,0.06741688352422838,0.06638575099540282,0.07145988223027692,0.07022731916093654,0.0724574430023506,0.07009782809917697,0.07866342203630958,0.08235631527908158,0.08435623278848,0.08607318834810605,0.08750718195796273,0.08826014850226833,0.09305131778737134,0.08935362857934909,0.08386704433294313,0.08996751213139442,0.09200579736279496,0.09127201467948995,0.09093150114671562,0.08933924068359722,0.0869124822669188,0.08494134054902322,0.08676380734415705,0.07381470116820148,0.07283152829187822,0.06765188582149634,0.06074569586098629,0.05512962055282103,0.05207938665359625,0.04787812109428555,0.044645640515547244,0.04326440252344523,0.04276082617215766,0.043619303951971444,0.04383512238823699,0.046942907870466906,0.05434308225176343,0.06370480642045483,0.0810134450089817,0.08797718655249744,0.08449051981548993,0.07641891029914381,0.05917261925887011,0.04454012928003865,0.032185722795127034,0.02402778590427454,0.019351719785179196,0.014488611021320036,0.010440816350020905,0.007534461408306447,0.005510564072656975,0.0035825860420145867,0.0023404310421728074,0.0011606235905857161,7.385786485545467e-4,3.4530949802550237e-4,2.1581843626593896e-4
B-07-4994,34,10,0.026678766540774692,0.026345130306181103,0.0260054279582308,0.027855592531886627,0.028771575648679937,0.03199268184084714,0.03127688046480998,0.03312704503846475,0.034789160098077046,0.0361237050364514,0.03742791940804453,0.037203473213863386,0.04045490997281111,0.04161960373721127,0.044021784626285115,0.047358146972221016,0.04715796523146486,0.04687285790372041,0.04653315555577141,0.04916584875238265,0.04600540369377791,0.05077943490514391,0.051598360208237264,0.05245974830482481,0.05366690486271798,0.05802844036585964,0.05569905283706025,0.0560266229582976,0.058004175912434654,0.05637845753296043,0.060315365101164795,0.06151645554570116,0.06315430615188786,0.06471936339780018,0.06605997444953078,0.07146488144994693,0.06850461813209774,0.0693114112084786,0.0714345508831657,0.06942060124889167,0.0728843519753081,0.07565656577911367,0.07642089606200081,0.07529259897773817,0.07406117796642069,0.07839844901613666,0.07490436772293904,0.0750378222167758,0.07021526209856004,0.07262350910099014,0.07170145987083992,0.07126469970919079,0.07071268339377167,0.07002721258451639,0.07106451796843463,0.07334537659038287,0.06919008894135428,0.06524104914643684,0.06796473404339237,0.06567174319473097,0.06564747874130539,0.06309364501832596,0.05933265473745223,0.05469814413327999,0.05073090599829439,0.04911125373217598,0.04090986847453036,0.03975124082348681,0.037725158962500636,0.03702755592653222,0.035377573093632694,0.03575973823507658,0.036469473497757164,0.03683344029913232,0.03836816697826283,0.04038818272589274,0.04244459515366087,0.046223783774602394,0.048565303530114186,0.05358804538908677,0.05779792805832225,0.06070966246931977,0.06396716534162554,0.06667871801186799,0.06761289946873004,0.06668478412522423,0.06512579299266757,0.05765234133777232,0.050379071423632064,0.04299054535572311,0.03275094601037803,0.02438577569211286,0.017112505777973033,0.011628739303925667,0.006963898132971657,0.003930841454848043,0.0022383958284551753,0.0012799499181681355,6.612063558309325e-4,3.942973681560607e-4
C-04-11013,6.6,90,0.0206594358641143,0.024158211292714303,0.022908648639642468,0.025324469768914303,0.024658036353942876,0.028240115959414305,0.03148897885740002,0.03123906632678518,0.030905849619300024,0.03448792922477145,0.036737142000300024,0.03165558721114288,0.040902350843870734,0.04156878425884289,0.04231852185068574,0.048316422585428606,0.047566684993585746,0.050732243714699136,0.04764998917045718,0.05339797737458575,0.05306476066710004,0.056147015211342396,0.06406091201412804,0.0584795321637429,0.05889605304810004,0.061145265823628614,0.06747638326585659,0.061311874177370926,0.06739307908898576,0.057479882041285756,0.06905916262641433,0.06914246680328515,0.06464404125222804,0.06689325402775718,0.0695589876876429,0.07589010512987149,0.06955898768764228,0.07264124223188512,0.07305776311624292,0.07688975525232862,0.08380400193265646,0.08247113510271435,0.08172139751087149,0.08830242748371356,0.08713616900751435,0.09613302010962778,0.09388380733410007,0.0902184235517564,0.08980190266740007,0.09405041568784292,0.09288415721164209,0.09363389480348579,0.09563319504839922,0.0875526898918715,0.09546658669465721,0.09704936605521348,0.09171789873544292,0.07955548891221363,0.0867196481231572,0.08746938571500007,0.08605321470818501,0.08538678129321435,0.08063844321154219,0.08488695623198578,0.07705636360607149,0.07514036753802796,0.06322787024541433,0.05273154395961385,0.05089885206844289,0.04565068892554289,0.04165208843571394,0.03565418770097145,0.03282184568734259,0.030822545442428594,0.031155762149914307,0.028989853551256904,0.026574032421985732,0.027823595075056915,0.02507455723830002,0.024574732177071446,0.025324469768914303,0.022658736109028185,0.01965978574165716,0.018576831442328585,0.01699405208177144,0.013162059945685724,0.012079105646356938,0.011745888938871437,0.010746238816414294,0.007663984272171434,0.005414771496642861,0.003831992136085649,0.0014161710068142867,5.831292381000004e-4,3.3321670748571455e-4,8.330417687142716e-5,0,0,0,0
C-04-11022,50.2,10,0.02173474104370151,0.022505121500400845,0.022424467950782106,0.02347296409582095,0.024515897927092616,0.02706343763227887,0.026306962959996492,0.027700322558574943,0.028807222998165096,0.029001903980002474,0.02986684377073711,0.02954422957226374,0.03189430713872866,0.033329384090559036,0.03466433939458677,0.03795722914452184,0.036892046058183046,0.03817137822454228,0.03930609023296653,0.04045470802580706,0.040218309690718816,0.04342498357726837,0.04383103248224347,0.04546913388656122,0.047507721882086906,0.05088404633852371,0.049009546599117666,0.050439061237180685,0.05153483704923723,0.0497298662319164,0.053823729164268114,0.05466085738616835,0.0550196266241258,0.05533945966571627,0.05606256045539795,0.06021760883918427,0.058229081667559114,0.05956681812847022,0.05994505546461194,0.05753101128982846,0.06153309604502772,0.06263443417085114,0.06294314258490756,0.06321847711636272,0.06381086353252559,0.06809384513294728,0.06524872164123878,0.0672483734403964,0.06381642584629237,0.06691741577127346,0.06798816117137842,0.06799094232826242,0.06832468115426875,0.06861670262702542,0.07028817791394347,0.07215433418269826,0.0694037700250251,0.06608584986313892,0.06846095784155552,0.0682774014872517,0.06564920823244652,0.06346321892210169,0.05978096720849133,0.05570101006055711,0.05183798314952686,0.05075889427877066,0.04389778024744525,0.0440396192484978,0.04306343318242792,0.042640697336152465,0.043377703910250726,0.044136959739416885,0.04634519830482901,0.04835875588840459,0.05289482276521548,0.055929064924994686,0.06043453907608878,0.06548233881944306,0.07140064066729991,0.07647903313637208,0.08099841307188263,0.08592662306925014,0.08836569765598568,0.09033197557254319,0.08855203516717287,0.08622420685577452,0.07945765215848254,0.07190403006319371,0.06296817299685807,0.053125658786536946,0.04276863055278846,0.033145827736254636,0.024229438768103333,0.01721814226507435,0.012064658560150626,0.007231007896816752,0.004224577305871093,0.0025030411950519972,0.001359985715978252,6.146356712294349e-4
C-04-11029,42.8,95,0.019070546368013464,0.020468448352057383,0.01963110273765469,0.02168259949294079,0.022057079059381837,0.02494126950898992,0.02458074570278891,0.025078501151349863,0.02551112971879152,0.02658804921731454,0.02762542739515745,0.026904379782755426,0.029881608633963243,0.030356104482125106,0.031586537343288555,0.0337775917009747,0.033838066662014867,0.035317377247458384,0.03656874374898252,0.038124811015746884,0.03735026632242471,0.04145325983299585,0.042479008210638713,0.044181610959923866,0.046230781755169606,0.049503407531458786,0.048121787267694484,0.04881957527969644,0.050382620426581246,0.049014955923057414,0.052820226548508084,0.05258530458446696,0.05387621240667057,0.054390249575512487,0.055169446188914666,0.05856534784732419,0.057106970902239595,0.057502384109040704,0.05922824645872605,0.05783964831484215,0.06095178284837034,0.06138441141581209,0.06268694903821574,0.06291954504221585,0.06553857604726374,0.06959272439699449,0.06662247342590678,0.06596190077454435,0.0637103714558186,0.06777847556579002,0.06808317633103027,0.06890656618519318,0.06908101318819307,0.06956016095643501,0.06931360919219433,0.07233968320424217,0.06896936710627335,0.06552229432698312,0.06979973484055568,0.06831809829507153,0.06863210290047181,0.06668992626706696,0.06808317633103027,0.06762031028306957,0.06595027097434489,0.06815062917219046,0.06093317516805083,0.06398948666061884,0.06417091154373991,0.06261019235689552,0.06243574535389449,0.06292884888237642,0.06353825041285757,0.0643127951061803,0.06619682273858558,0.06801339752983007,0.07100225618123905,0.07303747121624411,0.07538901681669136,0.07702649268485595,0.0780452631823788,0.07858255995161892,0.077761496057498,0.07602865582769315,0.07258158304840348,0.06874607494243273,0.06272416439885474,0.056399879050078115,0.047624031819133515,0.03865047798478836,0.029265229223362044,0.021917521456981056,0.015474612146163384,0.010585444142069677,0.0071058079222199215,0.004656572000092972,0.002830693368687936,0.0015700230270044016,0.0010234224176028691,4.628660479612977e-4
C-04-11068,12.6,50,0.028062895828783675,0.02913299847128204,0.027014632015723575,0.03063987770255525,0.03101113780301387,0.03354444201790796,0.031884690980563554,0.03347892552959114,0.03382834680061161,0.03422144573050896,0.038589211618257395,0.03823979034723752,0.04064206158549844,0.04116619349202897,0.0452718934265125,0.047717842323651616,0.04854771784232382,0.05099366673946204,0.05326490500109213,0.05606027516925113,0.0519545752347676,0.058528062895828466,0.05822231928368608,0.06025333042148962,0.06514522821576786,0.06953483293295504,0.06625900851714313,0.0728543350076432,0.07302904564315378,0.06711072286525466,0.07776807163136083,0.07481982965712998,0.07883817427385849,0.08126228434155958,0.08196112688359933,0.08801048263813091,0.08482201354007379,0.0841013321685953,0.08648176457741895,0.08156802795370197,0.08584843852369467,0.08416684865691228,0.0857829220353792,0.08589211618257216,0.08565188905874675,0.08899322996287351,0.08918977942782298,0.08680934701899931,0.08311858484385266,0.08971391133435279,0.09047827036470796,0.09556671762393569,0.09517361869403748,0.09598165538327179,0.09641843197204664,0.10181262284341504,0.09515177986459959,0.091744922472155,0.09471500327582474,0.08890587464511933,0.08333697313823935,0.07901288490936913,0.07023367547499416,0.06383489844944333,0.056366018781393516,0.05230399650578701,0.04260755623498595,0.041253548809783575,0.038480017471063686,0.03640532867438318,0.032168595763266916,0.030399650578729086,0.02780082987551852,0.025202009172308453,0.024219261847565055,0.02164227997379329,0.020048045424765303,0.019807818300938963,0.019065298100021905,0.018082550775278507,0.01799519545752354,0.0184538108757368,0.017230836427167565,0.01801703428696228,0.016335444420179136,0.015418213583751965,0.012972264686612615,0.009478051976414097,0.007316007861978623,0.005066608429788181,0.004280410569993463,0.003035597291985107,0.0020746887966805053,0.0011574579602533345,8.953920069884286e-4,4.5861541821357727e-4,3.4942127101987455e-4,1.5287180607119512e-4,2.183882943874216e-5,6.551648831622649e-5
C-04-11076,11.3,50,0.022749297412540056,0.023669929256711006,0.024566333947087547,0.024493652485706067,0.026504506250605773,0.029484446167264373,0.02737668378718878,0.030816939625932304,0.031156119779048468,0.03277933908324462,0.03343347223568187,0.03362728946603365,0.0385938559937973,0.03898149045450154,0.041089252834577136,0.04288206221533109,0.04322124236844671,0.0454985948250793,0.049229576509351856,0.04847853474173871,0.04893885066382419,0.05051361566043194,0.053663145653648325,0.05836321348967944,0.060034887101463534,0.06395968601608705,0.062384921019478304,0.0651710437057851,0.06689117162515772,0.06577672255063498,0.0733840488419423,0.07343250314952961,0.07687275898827366,0.07738152921794775,0.0794408372904354,0.0839955422037022,0.08007074328907797,0.08203314274638972,0.08428626804922987,0.07871402267661623,0.0857883515844554,0.08397131504990824,0.0883806570404112,0.08707239073553592,0.08510999127822494,0.09053687372807395,0.08927706173078818,0.09201473010950625,0.09225700164744678,0.096448299253804,0.10151177439674333,0.10250508770229709,0.10248086054850222,0.10417676131408118,0.10834383176664443,0.11001550537842757,0.09913751332493494,0.08898633588525973,0.09007655780598928,0.08789611396453176,0.07895629421455526,0.0711066963853089,0.06572826824304646,0.059162709564880525,0.05334819265432716,0.05119197596666317,0.042179474755305896,0.04053202829731542,0.03793972284136073,0.03510514584746596,0.030623122395580807,0.029508673321058346,0.026795232096133204,0.027255548018218917,0.025123558484349346,0.02505087702296721,0.024784378331233734,0.025438511483670764,0.026504506250605773,0.02543851148367099,0.02759472817133453,0.02761895532512801,0.029920534935555878,0.02749781955615864,0.026334916174047967,0.024106018025002507,0.020035856187614793,0.01666828181025299,0.011241399360403179,0.009811997286558809,0.006371741447814733,0.004385114836708921,0.002689214071130933,0.001380947766256425,0.001308266304874508,7.025874600251862e-4,3.391801531156132e-4,2.664986917336961e-4,2.422715379397237e-5,0
C-05-13091,5.8,20,0.031829613329141894,0.039295818924866534,0.0457796290474687,0.046172587236718174,0.04460075447972351,0.04499371266897218,0.04499371266897218,0.05619302106255815,0.0583542911034268,0.05638950015718347,0.05992612386042146,0.05501414649481314,0.07289374410562613,0.06248035209053779,0.07466205595724641,0.07348318138950041,0.07132191134863275,0.0713219113486315,0.07741276328198707,0.08153882426909806,0.07250078591637875,0.07741276328198639,0.08409305249921364,0.08448601068846304,0.08743319710782803,0.09784658912291766,0.08252121974221899,0.08959446714869491,0.08704023891857937,0.08566488525620904,0.08586136435083337,0.0927381326626842,0.09038038352719223,0.0890050298648227,0.09470292360892835,0.10865293932725596,0.08782615529707594,0.09018390443256791,0.08625432254008204,0.0872367180132037,0.08880855077019759,0.09765011002829334,0.098043068217542,0.08998742533794357,0.0781986796604844,0.09234517447343554,0.08743319710782803,0.07878811694435671,0.07859163784973307,0.08035994970135206,0.07250078591637811,0.06326626846903512,0.07289374410562678,0.06523105941527844,0.06483810122602977,0.06896416221314015,0.05914020748192413,0.055603583778685656,0.05422823011631581,0.046762024520591174,0.04145708896573383,0.03693806978937454,0.03516975793775524,0.03104369695064456,0.025345803206538915,0.022595095881798057,0.02004086765168193,0.018469034894687108,0.016897202137692607,0.019451430367808935,0.017683118516189783,0.01768311851618994,0.011985224772084187,0.01611128575919528,0.017093681232316943,0.019647909462433093,0.018076076705438603,0.014932411191449151,0.017093681232316943,0.017093681232316943,0.013164099339830287,0.015718327569946334,0.016700723043068275,0.014539453002200617,0.015128890286073615,0.012378182961332957,0.011788745677459751,0.011592266582835627,0.009823954731216633,0.007073247406475976,0.005108456460232649,0.0035366237032379254,0.0025542282301163244,0.0015718327569946612,5.89437283872998e-4,1.9647909462432918e-4,0,0,0,0
C-05-13096,2.4,90,0.014898005959202435,0.03323401329360543,0.024066009626403508,0.028650011460004683,0.032088012835205244,0.019482007792803187,0.02979601191840487,0.03667201466880535,0.038964015585606374,0.03781801512720618,0.03667201466880599,0.04469401787760731,0.03896401558560568,0.04125601650240675,0.04698601879440768,0.03781801512720618,0.05271602108640862,0.05730002292000835,0.04698601879440768,0.057300022920009366,0.042402016960806935,0.06990602796241081,0.04813201925280744,0.061884024753610115,0.0721980288792118,0.06761402704561105,0.0653220261288101,0.061884024753609566,0.057300022920009366,0.0721980288792118,0.06761402704561105,0.07792803117121205,0.0951180380472147,0.0905340362136148,0.09168003667201499,0.08595003438001406,0.07792803117121205,0.06761402704561045,0.07678203071281256,0.07678203071281256,0.09626403850561488,0.12491404996562042,0.0825120330048135,0.08136603254641259,0.11460004584001873,0.0951180380472147,0.11001604400641798,0.0951180380472147,0.10428604171441705,0.08938803575521462,0.11116204446481719,0.08595003438001406,0.10657804263121648,0.08595003438001406,0.11116204446481817,0.10657804263121648,0.12376804950722023,0.11689204675681808,0.11116204446481817,0.07105202842081161,0.07105202842081099,0.07334402933761199,0.07678203071281187,0.07678203071281256,0.0630300252120103,0.08136603254641259,0.05959202383680974,0.06073802429520939,0.05959202383680974,0.04011001604400656,0.02406600962640372,0.035526014210405805,0.014898005959202303,0.008022003208801311,0.008022003208801311,0.005730002292000886,0.0022920009168003745,0.005730002292000886,0.003438001375200562,0.003438001375200562,0.0022920009168003745,0.002292000916800334,0.0011460004584001873,0.0011460004584001873,0.004584001833600749,0,0.001146000458400167,0.0022920009168003745,0,0.0011460004584001873,0.0022920009168003745,0,0,0.0011460004584001873,0,0,0,0,0,0
C-05-13101,2.1,60,0.02166064981949466,0.023465703971119214,0.03610108303249046,0.030685920577617435,0.02527075812274377,0.023465703971119214,0.04332129963898932,0.05776173285198474,0.06137184115523487,0.059566787003610316,0.030685920577617435,0.04873646209386299,0.03790613718411499,0.0361010830324911,0.06137184115523487,0.06498194945848398,0.04693140794223843,0.0541516245487357,0.06317689530685942,0.09025270758122775,0.06678700361010853,0.05415162454873617,0.06859205776173248,0.05776173285198576,0.06317689530685942,0.08483754512635408,0.0649819494584834,0.06678700361010795,0.06678700361010853,0.07400722021660676,0.07761732851985587,0.09927797833934965,0.09747292418772512,0.09566787003610142,0.09205776173285231,0.07942238267148043,0.09566787003610057,0.1155234657039705,0.08483754512635408,0.06498194945848398,0.09386281588447604,0.09747292418772598,0.1083032490974733,0.09927797833934965,0.09927797833935052,0.08122743682310427,0.09025270758122775,0.09566787003610057,0.0758122743682313,0.08122743682310497,0.06859205776173248,0.08483754512635408,0.10288808664259873,0.08303249097472953,0.08483754512635408,0.0740072202166061,0.10288808664259964,0.1010830324909742,0.0884476534296032,0.06678700361010853,0.07761732851985519,0.08664259927797864,0.07581227436823064,0.08303249097472953,0.06859205776173309,0.06859205776173248,0.05054151624548754,0.04512635379061348,0.045126353790613874,0.034296028880866546,0.014440433212996312,0.01444043321299644,0.01985559566786993,0.02166064981949466,0.00361010830324911,0.009025270758122695,0.001805054151624555,0.001805054151624539,0.01083032490974733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05-13136,52.6,10,0.01980738210456407,0.01983019115811608,0.019223470333632316,0.020966082025006095,0.022375681534520214,0.02367123577627429,0.02364386491201188,0.026335333231148398,0.026919245002080282,0.028839767311159385,0.031047683694993795,0.03067817702745126,0.034017422467464684,0.035618618026816276,0.03711945375053843,0.040189552358638754,0.041225083389899934,0.04173600618946418,0.04239290693176276,0.04404884421963857,0.04320034742750386,0.04647572751757185,0.04693190858861201,0.049440904479333345,0.05080944769245385,0.05417150218601988,0.05251100308743321,0.0536195230900608,0.05597341741662854,0.05375181560066293,0.05914843767106811,0.05971866400986779,0.06089561117315141,0.06165743356178903,0.06280700986081025,0.06689439225733015,0.06487807192333203,0.06586342303677879,0.06721371900705828,0.0651152860802735,0.06958129876575612,0.07147445021057343,0.07241874502762659,0.07334479260183747,0.07395151342632154,0.0784677060296185,0.07534742750370446,0.07593590108534559,0.07152006831767745,0.07500985351113473,0.075940462896056,0.07714021911289232,0.0762141715386801,0.0757443050355094,0.07412486223331681,0.07881440364360903,0.07334479260183813,0.06831311538826447,0.0691707358018206,0.06589535571175219,0.06204518747217262,0.058696818410738344,0.05377006284350406,0.05001569262884396,0.045262285868605416,0.04499770084740171,0.03830552453524286,0.038793638281255496,0.037288240746823284,0.03691873407928075,0.037657747414365485,0.03781284897851948,0.0396421350733902,0.04182268059296255,0.042178501828373884,0.04652590743538627,0.049413533615070934,0.05241976687322517,0.05725984803696182,0.0618490296116259,0.06498755538038226,0.06808502485274379,0.07079017860401318,0.0719169458494824,0.07304827490566201,0.0716797316925415,0.06985956921908999,0.06616450254366589,0.0607587568518399,0.05333212901530598,0.04565003977898956,0.03793145605698925,0.0305093900311664,0.02283186260556038,0.01603932645777229,0.00958892611326415,0.00582999408789334,0.003375739925697239,0.0016011955593509878,8.256877385827031e-4
C-06-9921,34.1,70,0.015004650003355727,0.016089251301521616,0.016496725822379227,0.0174135434943098,0.01868390523580797,0.0206913164782697,0.020996922368913127,0.02175194868697297,0.023609553120296153,0.02404698900298184,0.026108330696733587,0.02624016068877585,0.02930221186757516,0.030554596791977178,0.03196877307024872,0.03619332508796669,0.036043518278827756,0.03774532363064539,0.03927335308386319,0.040507761191168015,0.040052348491385656,0.04427090823673767,0.04626034266210271,0.047638565306181324,0.04923250975541959,0.053301262691633065,0.052600166824862384,0.054667500790979665,0.0561655688823695,0.054493724892378984,0.05931151187428713,0.06074366496965481,0.06108522449449158,0.06424315203114088,0.06494424789791109,0.06912685400907015,0.06856957267907271,0.07054103028734107,0.07130804115013305,0.07016950940067714,0.07604792859128827,0.07739618987353937,0.07882235069654203,0.08086571557319638,0.08227389957910308,0.08817029558681079,0.08273530455125101,0.08535392757499884,0.08112338328491607,0.0854797652946763,0.08550972665650332,0.08464084716349826,0.08408955810586623,0.083412431328559,0.08268137409996099,0.08606700798650016,0.08106945283362604,0.07556854680204368,0.08029644969846915,0.07768981121945168,0.07350720510829196,0.07082865936088846,0.06634044735908537,0.060941409957718747,0.055937862532478316,0.05331324723636371,0.043821487809321255,0.04301852331233619,0.04051974573589913,0.03761349363860379,0.037397771833443394,0.036726637328501295,0.03700827412968217,0.03772734681354938,0.037685400906990484,0.03856027267236152,0.04048379210170579,0.04407915552103983,0.045870844958341886,0.05113206009530129,0.05564424118656601,0.059071820979663785,0.06315255846060942,0.0672213113968229,0.06898303947229678,0.06925269172874686,0.06628651690779477,0.06048000498557083,0.05351698449679313,0.04501395001006718,0.035372383773885324,0.026354013863720972,0.019301109289460383,0.01281147831756172,0.008311281771028113,0.00475786425825249,0.0029122443696608957,0.0013662380993470869,5.932349641901825e-4,3.415595248367717e-4
C-06-9926,10.7,70,0.03569933353700636,0.03422836258302512,0.032191633569819744,0.03694400126729819,0.035473030313316944,0.03954648833972654,0.03637824320807463,0.042262127023998855,0.03932018511603712,0.04005567059302774,0.04429885603720441,0.04084773187594072,0.04560009957341777,0.04486461409642797,0.044525159260893836,0.048542041481381075,0.051766862418955346,0.05188001403079913,0.05397331884992721,0.05900856557701686,0.05312468176109188,0.05697183656381155,0.06393066069226122,0.06681602679430193,0.06376093327449472,0.07190784932731392,0.07077633320886619,0.0708894848207109,0.07417088156420815,0.07354854769906224,0.07598130735372353,0.07586815574187815,0.07535897348857695,0.07439718478789757,0.07541554929449998,0.08525973952498984,0.08152573633411365,0.07473663962343105,0.07451033639974228,0.07598130735372353,0.08073367505120069,0.08084682666304611,0.0839019201828533,0.08294013148217252,0.08407164760062037,0.09351980718965293,0.08718331692634994,0.08791880240333978,0.08656098306120402,0.09046471366984656,0.09136992656460344,0.09301062493635255,0.09368953460742,0.09250144268305135,0.09521708136732442,0.09487762653178945,0.08475055727168865,0.07722597508401467,0.08101655408081318,0.08209149439333793,0.07518924607080989,0.07960215893275428,0.06885275580750612,0.06981454450818678,0.06279914457381468,0.06404381230410594,0.05680210914604499,0.05357728820847025,0.0472407979451669,0.04005567059302774,0.040678004458173295,0.032700815823121517,0.025176233635448006,0.021668533668262182,0.02042386593797036,0.018839743372144238,0.01940550143136796,0.017934530477386558,0.018443712730687914,0.016520135329327827,0.016350407911560758,0.017425348224085202,0.015501770822725426,0.014370254704278315,0.011088857960781691,0.00933500797718867,0.007468006381750801,0.006845672516605024,0.005374701562623779,0.004016882220487245,0.002659062878350712,0.0018104257895153457,6.789096710682668e-4,7.920612829129779e-4,1.1315161184471114e-4,5.6575805922354554e-5,5.657580592235557e-5,0,5.657580592235557e-5,0
C-06-9939,50.2,55,0.019945037811163524,0.020737907597665316,0.020172655931689997,0.02194807727179963,0.022775089776380448,0.02526371456080713,0.025174564130267453,0.025751196702268303,0.02716053223186405,0.027471610329917386,0.029404467536724387,0.0288050731526704,0.03167685510665002,0.03308808745391693,0.03459985113774929,0.03748111718008476,0.037317990860373865,0.03831382013767807,0.03977436974439257,0.04068863586184201,0.03980661564480054,0.04330624424790018,0.04478576203132457,0.04661050063088172,0.048465588313175385,0.05135823526153719,0.050379477343271376,0.051373409802905196,0.05228198546734191,0.050999736721707434,0.05485217341162404,0.055696257275243875,0.056819173336509564,0.058351802014724057,0.05943678172256862,0.06420917498294783,0.062355984118324666,0.06347510654424825,0.06408208819898702,0.06180021654070554,0.06652898299464986,0.06700129059474362,0.0675305027249685,0.06887155281840514,0.07031123743073794,0.07492809164208983,0.07168073978924104,0.07201078606400431,0.06828922979339126,0.07125395581325324,0.07300282170596707,0.07321147164978398,0.07367239834385016,0.07426989591023374,0.07412763458490447,0.07589167501898673,0.07271071178462495,0.06791935034753457,0.06990152481378965,0.06830819797010183,0.06653277662999198,0.0644443803741589,0.06204490602027134,0.059412123092844875,0.0571435291582608,0.05594284357248128,0.04841058060071474,0.048854435935741625,0.04718903002055408,0.04502476105787813,0.043344180601321315,0.043465576932269344,0.04306534840367595,0.044338113060955524,0.04525996644908919,0.04798569344239756,0.05119890257716841,0.05555968640292778,0.061576392055520825,0.06712268692569126,0.07188749291538625,0.0762994908182633,0.07994517438203605,0.08277901998259508,0.0810567095372754,0.07928128819716612,0.07470616397457551,0.06821525390422005,0.05967388393145073,0.04941968760171702,0.03939500621018119,0.030563423133739626,0.022132068585892152,0.01519730318050805,0.009662389216363955,0.006149482889566429,0.003292875476954815,0.0019006113063990348,8.17528416225533e-4,2.902131036717089e-4
